userId,itemId,categoryId,behaviorType,timestamp,time,date,hour
1000408,3732060,245312,cart,1511568136,2017-11-25 08:02:16,2017-11-25,8
1000408,849567,4170419,cart,1511568245,2017-11-25 08:04:05,2017-11-25,8
1000408,415934,4357323,pv,1511585223,2017-11-25 12:47:03,2017-11-25,12
1000408,2408594,4357323,pv,1511585246,2017-11-25 12:47:26,2017-11-25,12
1000408,407195,4357323,pv,1511585334,2017-11-25 12:48:54,2017-11-25,12
1000408,1523742,4357323,pv,1511585509,2017-11-25 12:51:49,2017-11-25,12
1000408,3141009,3112817,cart,1511609135,2017-11-25 19:25:35,2017-11-25,19
1000408,4091866,4756105,pv,1511669633,2017-11-26 12:13:53,2017-11-26,12
1000408,4957257,4357323,pv,1511669761,2017-11-26 12:16:01,2017-11-26,12
1000408,2818406,982926,pv,1511669774,2017-11-26 12:16:14,2017-11-26,12
1000408,4491111,4357323,pv,1511669976,2017-11-26 12:19:36,2017-11-26,12
1000408,3336347,2355072,cart,1511694505,2017-11-26 19:08:25,2017-11-26,19
1000408,2764746,2355072,pv,1511694594,2017-11-26 19:09:54,2017-11-26,19
1000408,4641975,2355072,cart,1511694649,2017-11-26 19:10:49,2017-11-26,19
1000408,4512646,2355072,pv,1511694667,2017-11-26 19:11:07,2017-11-26,19
1000408,445632,2355072,pv,1511694674,2017-11-26 19:11:14,2017-11-26,19
1000408,164612,2355072,pv,1511694688,2017-11-26 19:11:28,2017-11-26,19
1000408,2406377,2355072,pv,1511694699,2017-11-26 19:11:39,2017-11-26,19
1000408,1382074,2827444,pv,1511696160,2017-11-26 19:36:00,2017-11-26,19
1000408,2599159,2827444,pv,1511696195,2017-11-26 19:36:35,2017-11-26,19
1000408,1382074,2827444,pv,1511696197,2017-11-26 19:36:37,2017-11-26,19
1000408,823894,2827444,pv,1511696225,2017-11-26 19:37:05,2017-11-26,19
1000408,804288,2827444,pv,1511696235,2017-11-26 19:37:15,2017-11-26,19
1000408,2599159,2827444,pv,1511696245,2017-11-26 19:37:25,2017-11-26,19
1000408,4058586,2827444,pv,1511696256,2017-11-26 19:37:36,2017-11-26,19
1000408,592385,2827444,pv,1511696332,2017-11-26 19:38:52,2017-11-26,19
1000408,124435,2827444,pv,1511696338,2017-11-26 19:38:58,2017-11-26,19
1000408,629078,2827444,pv,1511696346,2017-11-26 19:39:06,2017-11-26,19
1000408,2879603,2827444,pv,1511696417,2017-11-26 19:40:17,2017-11-26,19
1000408,4943232,2013232,pv,1511696594,2017-11-26 19:43:14,2017-11-26,19
1000408,592385,2827444,pv,1511696627,2017-11-26 19:43:47,2017-11-26,19
1000408,1429314,2827444,pv,1511696663,2017-11-26 19:44:23,2017-11-26,19
1000408,465881,2827444,pv,1511696674,2017-11-26 19:44:34,2017-11-26,19
1000408,1373440,2827444,pv,1511696682,2017-11-26 19:44:42,2017-11-26,19
1000408,809920,2827444,cart,1511696725,2017-11-26 19:45:25,2017-11-26,19
1000408,211065,2827444,cart,1511696832,2017-11-26 19:47:12,2017-11-26,19
1000408,1053552,2827444,pv,1511696886,2017-11-26 19:48:06,2017-11-26,19
1000408,211065,2827444,pv,1511696955,2017-11-26 19:49:15,2017-11-26,19
1000408,809920,2827444,pv,1511696984,2017-11-26 19:49:44,2017-11-26,19
1000408,211065,2827444,pv,1511696995,2017-11-26 19:49:55,2017-11-26,19
1000408,3725864,2827444,pv,1511707744,2017-11-26 22:49:04,2017-11-26,22
1000408,109517,4357323,pv,1511707853,2017-11-26 22:50:53,2017-11-26,22
1000408,1349919,154040,pv,1511708247,2017-11-26 22:57:27,2017-11-26,22
1000408,456511,154040,pv,1511708275,2017-11-26 22:57:55,2017-11-26,22
1000408,612685,154040,pv,1511708294,2017-11-26 22:58:14,2017-11-26,22
1000408,1863944,154040,pv,1511708306,2017-11-26 22:58:26,2017-11-26,22
1000408,979912,2355072,cart,1511708329,2017-11-26 22:58:49,2017-11-26,22
1000408,4491111,4357323,pv,1511708363,2017-11-26 22:59:23,2017-11-26,22
1000408,1378049,4357323,pv,1511708370,2017-11-26 22:59:30,2017-11-26,22
1000408,4491111,4357323,pv,1511708406,2017-11-26 23:00:06,2017-11-26,23
1000408,3176648,4357323,pv,1511708445,2017-11-26 23:00:45,2017-11-26,23
1000408,1360115,4357323,cart,1511708504,2017-11-26 23:01:44,2017-11-26,23
1000408,211065,2827444,pv,1511708774,2017-11-26 23:06:14,2017-11-26,23
1000408,4641975,2355072,pv,1511708781,2017-11-26 23:06:21,2017-11-26,23
1000408,849567,4170419,pv,1511708799,2017-11-26 23:06:39,2017-11-26,23
1000408,3732060,245312,pv,1511708835,2017-11-26 23:07:15,2017-11-26,23
1000408,1274843,2520377,pv,1511708859,2017-11-26 23:07:39,2017-11-26,23
1000408,5040296,2520771,cart,1511708948,2017-11-26 23:09:08,2017-11-26,23
1000408,3951972,1859277,pv,1511708958,2017-11-26 23:09:18,2017-11-26,23
1000408,5040296,2520771,pv,1511708999,2017-11-26 23:09:59,2017-11-26,23
1000408,3951972,1859277,pv,1511709004,2017-11-26 23:10:04,2017-11-26,23
1000408,5040296,2520771,pv,1511709014,2017-11-26 23:10:14,2017-11-26,23
1000408,1274843,2520377,pv,1511709089,2017-11-26 23:11:29,2017-11-26,23
1000408,5040296,2520771,pv,1511709259,2017-11-26 23:14:19,2017-11-26,23
1000408,1274843,2520377,pv,1511709289,2017-11-26 23:14:49,2017-11-26,23
1000408,5040296,2520771,pv,1511709295,2017-11-26 23:14:55,2017-11-26,23
1000408,1274843,2520377,pv,1511709310,2017-11-26 23:15:10,2017-11-26,23
1000408,4757158,1859277,pv,1511742128,2017-11-27 08:22:08,2017-11-27,8
1000408,3323135,2520377,pv,1511742153,2017-11-27 08:22:33,2017-11-27,8
1000408,4270934,3917972,pv,1511742643,2017-11-27 08:30:43,2017-11-27,8
1000408,1360115,4357323,buy,1511742767,2017-11-27 08:32:47,2017-11-27,8
1000408,5040296,2520771,pv,1511742826,2017-11-27 08:33:46,2017-11-27,8
1000408,979912,2355072,pv,1511742838,2017-11-27 08:33:58,2017-11-27,8
1000408,1552668,2355072,pv,1511743028,2017-11-27 08:37:08,2017-11-27,8
1000408,3285918,2355072,pv,1511743049,2017-11-27 08:37:29,2017-11-27,8
1000408,2390581,306202,pv,1511744722,2017-11-27 09:05:22,2017-11-27,9
1000408,2753953,2966303,pv,1511744772,2017-11-27 09:06:12,2017-11-27,9
1000408,2352078,749203,pv,1511744841,2017-11-27 09:07:21,2017-11-27,9
1000408,4015520,749203,pv,1511744917,2017-11-27 09:08:37,2017-11-27,9
1000408,249614,2966303,pv,1511744956,2017-11-27 09:09:16,2017-11-27,9
1000408,1033862,3616520,cart,1511745035,2017-11-27 09:10:35,2017-11-27,9
1000408,3927536,4993094,pv,1511745142,2017-11-27 09:12:22,2017-11-27,9
1000408,3146134,4993094,pv,1511745247,2017-11-27 09:14:07,2017-11-27,9
1000408,3997816,4993094,pv,1511745274,2017-11-27 09:14:34,2017-11-27,9
1000408,4777742,4993094,pv,1511745310,2017-11-27 09:15:10,2017-11-27,9
1000408,4362675,4993094,pv,1511745380,2017-11-27 09:16:20,2017-11-27,9
1000408,3392410,411153,pv,1511745487,2017-11-27 09:18:07,2017-11-27,9
1000408,3244389,4170419,pv,1511746843,2017-11-27 09:40:43,2017-11-27,9
1000408,1830270,1879194,pv,1511746916,2017-11-27 09:41:56,2017-11-27,9
1000408,2795585,1879194,pv,1511747106,2017-11-27 09:45:06,2017-11-27,9
1000408,3293396,1879194,pv,1511747139,2017-11-27 09:45:39,2017-11-27,9
1000408,2806830,1879194,pv,1511747175,2017-11-27 09:46:15,2017-11-27,9
1000408,3859370,1879194,pv,1511747330,2017-11-27 09:48:50,2017-11-27,9
1000408,3732060,245312,pv,1511769948,2017-11-27 16:05:48,2017-11-27,16
1000408,2049359,1299190,pv,1511770559,2017-11-27 16:15:59,2017-11-27,16
1000408,3732060,245312,pv,1511770941,2017-11-27 16:22:21,2017-11-27,16
1000408,2049359,1299190,buy,1511771047,2017-11-27 16:24:07,2017-11-27,16
1000408,3732060,245312,buy,1511771150,2017-11-27 16:25:50,2017-11-27,16
1000408,1384697,3738615,pv,1511771236,2017-11-27 16:27:16,2017-11-27,16
1000408,1214573,4338287,pv,1511785494,2017-11-27 20:24:54,2017-11-27,20
1000408,4959705,2966303,pv,1511785950,2017-11-27 20:32:30,2017-11-27,20
1000408,3702634,1792277,pv,1511826066,2017-11-28 07:41:06,2017-11-28,7
1000408,2401060,1792277,pv,1511826085,2017-11-28 07:41:25,2017-11-28,7
1000408,759345,2578647,pv,1511826091,2017-11-28 07:41:31,2017-11-28,7
1000408,546392,2578647,pv,1511826108,2017-11-28 07:41:48,2017-11-28,7
1000408,1947060,1792277,pv,1511826117,2017-11-28 07:41:57,2017-11-28,7
1000408,532294,2578647,pv,1511826182,2017-11-28 07:43:02,2017-11-28,7
1000408,2856828,2578647,pv,1511826194,2017-11-28 07:43:14,2017-11-28,7
1000408,1878508,1792277,pv,1511826202,2017-11-28 07:43:22,2017-11-28,7
1000408,2096401,1792277,pv,1511826213,2017-11-28 07:43:33,2017-11-28,7
1000408,2401060,1792277,cart,1511826245,2017-11-28 07:44:05,2017-11-28,7
1000408,532294,2578647,pv,1511826279,2017-11-28 07:44:39,2017-11-28,7
1000408,759345,2578647,pv,1511826285,2017-11-28 07:44:45,2017-11-28,7
1000408,4731589,1792277,pv,1511826290,2017-11-28 07:44:50,2017-11-28,7
1000408,710680,1792277,pv,1511826342,2017-11-28 07:45:42,2017-11-28,7
1000408,456511,154040,pv,1511826417,2017-11-28 07:46:57,2017-11-28,7
1000408,1274843,2520377,pv,1511826442,2017-11-28 07:47:22,2017-11-28,7
1000408,3896192,4339722,pv,1511826451,2017-11-28 07:47:31,2017-11-28,7
1000408,4457114,1397912,pv,1511826484,2017-11-28 07:48:04,2017-11-28,7
1000408,1331730,1792277,pv,1511829611,2017-11-28 08:40:11,2017-11-28,8
1000408,2820733,1792277,pv,1511829617,2017-11-28 08:40:17,2017-11-28,8
1000408,3617525,1792277,pv,1511829628,2017-11-28 08:40:28,2017-11-28,8
1000408,4346069,2578647,pv,1511829654,2017-11-28 08:40:54,2017-11-28,8
1000408,2820733,1792277,pv,1511829668,2017-11-28 08:41:08,2017-11-28,8
1000408,576775,1792277,pv,1511829683,2017-11-28 08:41:23,2017-11-28,8
1000408,1064090,4818107,pv,1511848683,2017-11-28 13:58:03,2017-11-28,13
1000408,3718342,4818107,cart,1511848735,2017-11-28 13:58:55,2017-11-28,13
1000408,3309409,4818107,pv,1511848747,2017-11-28 13:59:07,2017-11-28,13
1000408,4419222,1474371,pv,1511848830,2017-11-28 14:00:30,2017-11-28,14
1000408,1221386,1474371,pv,1511848863,2017-11-28 14:01:03,2017-11-28,14
1000408,1558271,1567637,pv,1511849517,2017-11-28 14:11:57,2017-11-28,14
1000408,1650596,1868423,pv,1511849958,2017-11-28 14:19:18,2017-11-28,14
1000408,3549261,4818107,pv,1511850175,2017-11-28 14:22:55,2017-11-28,14
1000408,5044710,1792277,pv,1511873134,2017-11-28 20:45:34,2017-11-28,20
1000408,4641975,2355072,pv,1511873201,2017-11-28 20:46:41,2017-11-28,20
1000408,5048459,3616520,pv,1511873264,2017-11-28 20:47:44,2017-11-28,20
1000408,1277110,1029459,pv,1511873294,2017-11-28 20:48:14,2017-11-28,20
1000408,1995938,4069500,pv,1511873567,2017-11-28 20:52:47,2017-11-28,20
1000408,1718519,4339722,pv,1511873580,2017-11-28 20:53:00,2017-11-28,20
1000408,2016392,1349634,pv,1511873595,2017-11-28 20:53:15,2017-11-28,20
1000408,1910552,1349634,pv,1511873616,2017-11-28 20:53:36,2017-11-28,20
1000408,2016392,1349634,pv,1511873618,2017-11-28 20:53:38,2017-11-28,20
1000408,3288029,2887965,pv,1511920410,2017-11-29 09:53:30,2017-11-29,9
1000408,3244123,144028,cart,1511920415,2017-11-29 09:53:35,2017-11-29,9
1000408,3288029,2887965,pv,1511920490,2017-11-29 09:54:50,2017-11-29,9
1000408,3244123,144028,pv,1511920524,2017-11-29 09:55:24,2017-11-29,9
1000408,4699244,2887965,pv,1511920985,2017-11-29 10:03:05,2017-11-29,10
1000408,3732060,245312,pv,1511938438,2017-11-29 14:53:58,2017-11-29,14
1000408,2049359,1299190,pv,1511938447,2017-11-29 14:54:07,2017-11-29,14
1000408,4641975,2355072,pv,1511938604,2017-11-29 14:56:44,2017-11-29,14
1000408,3336347,2355072,pv,1511938613,2017-11-29 14:56:53,2017-11-29,14
1000408,456511,154040,pv,1511939328,2017-11-29 15:08:48,2017-11-29,15
1000408,4662836,154040,pv,1511939365,2017-11-29 15:09:25,2017-11-29,15
1000408,5008125,154040,pv,1511939378,2017-11-29 15:09:38,2017-11-29,15
1000408,1101691,2355072,pv,1512017461,2017-11-30 12:51:01,2017-11-30,12
1000408,694434,2355072,pv,1512017619,2017-11-30 12:53:39,2017-11-30,12
1000408,1101691,2355072,pv,1512017749,2017-11-30 12:55:49,2017-11-30,12
1000408,1531984,1792277,pv,1512017760,2017-11-30 12:56:00,2017-11-30,12
1000408,2707772,2355072,pv,1512043781,2017-11-30 20:09:41,2017-11-30,20
1000408,1274843,2520377,pv,1512088188,2017-12-01 08:29:48,2017-12-01,8
1000408,2362577,4185300,pv,1512088194,2017-12-01 08:29:54,2017-12-01,8
1000408,354503,3002561,pv,1512088229,2017-12-01 08:30:29,2017-12-01,8
1000408,959340,3002561,pv,1512088245,2017-12-01 08:30:45,2017-12-01,8
1000408,3607903,4993094,pv,1512088281,2017-12-01 08:31:21,2017-12-01,8
1000408,4760979,1792277,pv,1512088310,2017-12-01 08:31:50,2017-12-01,8
1000408,193288,4801426,pv,1512088351,2017-12-01 08:32:31,2017-12-01,8
1000408,4023750,4339722,pv,1512088393,2017-12-01 08:33:13,2017-12-01,8
1000408,4641975,2355072,pv,1512088411,2017-12-01 08:33:31,2017-12-01,8
1000408,209459,2578647,pv,1512088437,2017-12-01 08:33:57,2017-12-01,8
1000408,2546136,2810146,pv,1512088447,2017-12-01 08:34:07,2017-12-01,8
1000408,4642102,2228184,pv,1512089038,2017-12-01 08:43:58,2017-12-01,8
1000408,591737,1216617,pv,1512089053,2017-12-01 08:44:13,2017-12-01,8
1000408,2757364,405755,pv,1512089075,2017-12-01 08:44:35,2017-12-01,8
1000408,2816911,339580,pv,1512101528,2017-12-01 12:12:08,2017-12-01,12
1000408,3412640,339580,pv,1512101586,2017-12-01 12:13:06,2017-12-01,12
1000408,372615,339580,pv,1512101703,2017-12-01 12:15:03,2017-12-01,12
1000408,4761401,2355072,pv,1512106880,2017-12-01 13:41:20,2017-12-01,13
1000408,1235687,2355072,pv,1512106957,2017-12-01 13:42:37,2017-12-01,13
1000408,284940,2355072,pv,1512106977,2017-12-01 13:42:57,2017-12-01,13
1000408,415128,2201685,pv,1512107018,2017-12-01 13:43:38,2017-12-01,13
1000408,2813885,4145813,pv,1512183372,2017-12-02 10:56:12,2017-12-02,10
1000408,2102225,4145813,pv,1512183383,2017-12-02 10:56:23,2017-12-02,10
1000408,2778699,4145813,cart,1512183410,2017-12-02 10:56:50,2017-12-02,10
1000408,3749635,4145813,pv,1512183451,2017-12-02 10:57:31,2017-12-02,10
1000408,814473,4145813,pv,1512183482,2017-12-02 10:58:02,2017-12-02,10
1000408,1411098,4145813,pv,1512183511,2017-12-02 10:58:31,2017-12-02,10
1000408,5040296,2520771,pv,1512183756,2017-12-02 11:02:36,2017-12-02,11
1000408,1274843,2520377,pv,1512183761,2017-12-02 11:02:41,2017-12-02,11
1000408,3749635,4145813,pv,1512183861,2017-12-02 11:04:21,2017-12-02,11
1000408,4097532,4145813,pv,1512183895,2017-12-02 11:04:55,2017-12-02,11
1000408,3732060,245312,pv,1512220853,2017-12-02 21:20:53,2017-12-02,21
1000408,2049359,1299190,pv,1512221342,2017-12-02 21:29:02,2017-12-02,21
1000417,3247766,3794706,pv,1511539376,2017-11-25 00:02:56,2017-11-25,0
1000417,4216342,4639855,pv,1511539452,2017-11-25 00:04:12,2017-11-25,0
1000417,4317999,4643350,pv,1511541607,2017-11-25 00:40:07,2017-11-25,0
1000417,2927276,3607361,pv,1511541977,2017-11-25 00:46:17,2017-11-25,0
1000417,4947782,2945933,buy,1511620944,2017-11-25 22:42:24,2017-11-25,22
1000417,3113379,2945933,cart,1511621814,2017-11-25 22:56:54,2017-11-25,22
1000417,679990,2945933,pv,1511621913,2017-11-25 22:58:33,2017-11-25,22
1000417,2251563,2945933,pv,1511621925,2017-11-25 22:58:45,2017-11-25,22
1000417,1016914,2945933,pv,1511622003,2017-11-25 23:00:03,2017-11-25,23
1000417,553931,2945933,pv,1511622018,2017-11-25 23:00:18,2017-11-25,23
1000417,4057063,2945933,pv,1511622068,2017-11-25 23:01:08,2017-11-25,23
1000417,579120,2945933,pv,1511622302,2017-11-25 23:05:02,2017-11-25,23
1000417,3113379,2945933,pv,1511622358,2017-11-25 23:05:58,2017-11-25,23
1000417,2235957,2945933,pv,1511622373,2017-11-25 23:06:13,2017-11-25,23
1000417,1097472,2945933,pv,1511622418,2017-11-25 23:06:58,2017-11-25,23
1000417,1209196,2945933,pv,1511622449,2017-11-25 23:07:29,2017-11-25,23
1000417,670802,2945933,pv,1511622457,2017-11-25 23:07:37,2017-11-25,23
1000417,1758566,2945933,pv,1511622490,2017-11-25 23:08:10,2017-11-25,23
1000417,2226901,2945933,pv,1511622775,2017-11-25 23:12:55,2017-11-25,23
1000417,4816150,2945933,pv,1511622835,2017-11-25 23:13:55,2017-11-25,23
1000417,1846171,2945933,pv,1511622907,2017-11-25 23:15:07,2017-11-25,23
1000417,4898870,2945933,pv,1511622959,2017-11-25 23:15:59,2017-11-25,23
1000417,3852969,3230909,pv,1511623171,2017-11-25 23:19:31,2017-11-25,23
1000417,5039082,4462359,pv,1511706931,2017-11-26 22:35:31,2017-11-26,22
1000417,5004254,3607361,pv,1511706947,2017-11-26 22:35:47,2017-11-26,22
1000417,4703841,154040,pv,1511706973,2017-11-26 22:36:13,2017-11-26,22
1000417,4489811,903809,pv,1511707116,2017-11-26 22:38:36,2017-11-26,22
1000417,3711097,2355072,pv,1511707172,2017-11-26 22:39:32,2017-11-26,22
1000417,3895955,2520377,pv,1511707275,2017-11-26 22:41:15,2017-11-26,22
1000417,5135340,4643350,pv,1511707298,2017-11-26 22:41:38,2017-11-26,22
1000417,1088233,2465336,pv,1511707381,2017-11-26 22:43:01,2017-11-26,22
1000417,2826254,4643350,pv,1511707444,2017-11-26 22:44:04,2017-11-26,22
1000417,3391821,1320293,pv,1511707506,2017-11-26 22:45:06,2017-11-26,22
1000417,2002315,2355072,pv,1511707525,2017-11-26 22:45:25,2017-11-26,22
1000417,1319544,2520377,pv,1511707574,2017-11-26 22:46:14,2017-11-26,22
1000417,3332239,4145813,pv,1511707610,2017-11-26 22:46:50,2017-11-26,22
1000417,4087564,2228184,pv,1511707703,2017-11-26 22:48:23,2017-11-26,22
1000417,1805275,3720767,cart,1511707770,2017-11-26 22:49:30,2017-11-26,22
1000417,793445,2355072,pv,1511707874,2017-11-26 22:51:14,2017-11-26,22
1000417,3541746,4756105,cart,1511708000,2017-11-26 22:53:20,2017-11-26,22
1000417,3872043,4643350,pv,1511708009,2017-11-26 22:53:29,2017-11-26,22
1000417,74418,4643350,pv,1511708030,2017-11-26 22:53:50,2017-11-26,22
1000417,482831,4145813,pv,1511708125,2017-11-26 22:55:25,2017-11-26,22
1000417,3941956,4145813,pv,1511708150,2017-11-26 22:55:50,2017-11-26,22
1000417,3106369,1029459,pv,1511708198,2017-11-26 22:56:38,2017-11-26,22
1000417,3499937,3607361,pv,1511708293,2017-11-26 22:58:13,2017-11-26,22
1000417,1475749,2520377,pv,1511708369,2017-11-26 22:59:29,2017-11-26,22
1000417,1156978,3607361,pv,1511708410,2017-11-26 23:00:10,2017-11-26,23
1000417,3627299,3607361,pv,1511708458,2017-11-26 23:00:58,2017-11-26,23
1000417,4548328,4145813,cart,1511708619,2017-11-26 23:03:39,2017-11-26,23
1000417,2752517,4145813,pv,1511708631,2017-11-26 23:03:51,2017-11-26,23
1000417,1960072,4069500,pv,1511709151,2017-11-26 23:12:31,2017-11-26,23
1000417,1912729,1859277,pv,1511709572,2017-11-26 23:19:32,2017-11-26,23
1000417,4984340,2520377,pv,1511709597,2017-11-26 23:19:57,2017-11-26,23
1000417,2406838,1859277,pv,1511709615,2017-11-26 23:20:15,2017-11-26,23
1000417,482524,2520377,pv,1511709662,2017-11-26 23:21:02,2017-11-26,23
1000417,1643291,2520377,pv,1511709675,2017-11-26 23:21:15,2017-11-26,23
1000417,944403,1859277,pv,1511709709,2017-11-26 23:21:49,2017-11-26,23
1000417,15494,2306045,pv,1511709778,2017-11-26 23:22:58,2017-11-26,23
1000417,2067425,35290,pv,1511709819,2017-11-26 23:23:39,2017-11-26,23
1000417,2180824,35290,pv,1511709831,2017-11-26 23:23:51,2017-11-26,23
1000417,5114427,35290,pv,1511709849,2017-11-26 23:24:09,2017-11-26,23
1000417,1063736,35290,pv,1511709859,2017-11-26 23:24:19,2017-11-26,23
1000417,3413303,35290,pv,1511709873,2017-11-26 23:24:33,2017-11-26,23
1000417,403522,35290,pv,1511709882,2017-11-26 23:24:42,2017-11-26,23
1000417,2052351,4242717,pv,1511709890,2017-11-26 23:24:50,2017-11-26,23
1000417,3173159,4242717,pv,1511709946,2017-11-26 23:25:46,2017-11-26,23
1000417,2067425,35290,pv,1511710082,2017-11-26 23:28:02,2017-11-26,23
1000417,5114427,35290,pv,1511710108,2017-11-26 23:28:28,2017-11-26,23
1000417,2067425,35290,pv,1511710110,2017-11-26 23:28:30,2017-11-26,23
1000417,2826953,35290,pv,1511710146,2017-11-26 23:29:06,2017-11-26,23
1000417,1607845,2326411,pv,1511710154,2017-11-26 23:29:14,2017-11-26,23
1000417,4929511,4847838,cart,1511710215,2017-11-26 23:30:15,2017-11-26,23
1000417,4150629,4847838,pv,1511710249,2017-11-26 23:30:49,2017-11-26,23
1000417,5161246,4847838,pv,1511710256,2017-11-26 23:30:56,2017-11-26,23
1000417,4929511,4847838,pv,1511710347,2017-11-26 23:32:27,2017-11-26,23
1000417,3687852,2326411,pv,1511710358,2017-11-26 23:32:38,2017-11-26,23
1000417,1208353,2326411,pv,1511710366,2017-11-26 23:32:46,2017-11-26,23
1000417,1427688,4242717,pv,1511710510,2017-11-26 23:35:10,2017-11-26,23
1000417,501411,1867533,pv,1511710551,2017-11-26 23:35:51,2017-11-26,23
1000417,3374186,4242717,cart,1511710602,2017-11-26 23:36:42,2017-11-26,23
1000417,426090,4242717,pv,1511710641,2017-11-26 23:37:21,2017-11-26,23
1000417,4378420,35290,pv,1511711334,2017-11-26 23:48:54,2017-11-26,23
1000417,2561700,4051859,pv,1511711353,2017-11-26 23:49:13,2017-11-26,23
1000417,3669893,35290,cart,1511711405,2017-11-26 23:50:05,2017-11-26,23
1000417,2473624,35290,cart,1511711430,2017-11-26 23:50:30,2017-11-26,23
1000417,4933228,4051859,pv,1511711535,2017-11-26 23:52:15,2017-11-26,23
1000417,3321007,35290,pv,1511711545,2017-11-26 23:52:25,2017-11-26,23
1000417,3378716,35290,pv,1511711597,2017-11-26 23:53:17,2017-11-26,23
1000417,3240981,2479420,pv,1511711638,2017-11-26 23:53:58,2017-11-26,23
1000417,1983117,4051859,pv,1511711707,2017-11-26 23:55:07,2017-11-26,23
1000417,1584488,4596496,pv,1511711771,2017-11-26 23:56:11,2017-11-26,23
1000417,2328645,4596496,pv,1511711791,2017-11-26 23:56:31,2017-11-26,23
1000417,4633989,4643350,pv,1511711802,2017-11-26 23:56:42,2017-11-26,23
1000417,1941353,4643350,pv,1511711844,2017-11-26 23:57:24,2017-11-26,23
1000417,636149,4596496,pv,1511711918,2017-11-26 23:58:38,2017-11-26,23
1000417,74418,4643350,pv,1511711981,2017-11-26 23:59:41,2017-11-26,23
1000417,4440121,4338287,pv,1511714418,2017-11-27 00:40:18,2017-11-27,0
1000417,463279,3299155,pv,1511714738,2017-11-27 00:45:38,2017-11-27,0
1000417,4261143,2640118,pv,1511715001,2017-11-27 00:50:01,2017-11-27,0
1000417,212741,1467750,pv,1511715351,2017-11-27 00:55:51,2017-11-27,0
1000417,2641045,1817004,buy,1511716124,2017-11-27 01:08:44,2017-11-27,1
1000417,1759332,4643350,pv,1511716259,2017-11-27 01:10:59,2017-11-27,1
1000417,2244154,3738615,pv,1511716275,2017-11-27 01:11:15,2017-11-27,1
1000417,4907289,1068933,cart,1511716693,2017-11-27 01:18:13,2017-11-27,1
1000417,1171744,982926,pv,1511716820,2017-11-27 01:20:20,2017-11-27,1
1000417,4119970,4462359,cart,1511717292,2017-11-27 01:28:12,2017-11-27,1
1000417,4612274,982926,pv,1511717350,2017-11-27 01:29:10,2017-11-27,1
1000417,3714743,2355072,pv,1511717415,2017-11-27 01:30:15,2017-11-27,1
1000417,2782727,3673049,pv,1511717876,2017-11-27 01:37:56,2017-11-27,1
1000417,1731166,3299155,pv,1511718010,2017-11-27 01:40:10,2017-11-27,1
1000417,4396408,4244487,cart,1511718419,2017-11-27 01:46:59,2017-11-27,1
1000417,1367549,4918438,buy,1511718900,2017-11-27 01:55:00,2017-11-27,1
1000417,166403,1438507,pv,1511792551,2017-11-27 22:22:31,2017-11-27,22
1000417,1367549,4918438,pv,1511792821,2017-11-27 22:27:01,2017-11-27,22
1000417,3222965,4018900,pv,1511792987,2017-11-27 22:29:47,2017-11-27,22
1000417,5002733,154040,cart,1511793834,2017-11-27 22:43:54,2017-11-27,22
1000417,585678,4145813,cart,1511793948,2017-11-27 22:45:48,2017-11-27,22
1000417,3229976,1635194,pv,1511794393,2017-11-27 22:53:13,2017-11-27,22
1000417,4110324,285583,pv,1511794491,2017-11-27 22:54:51,2017-11-27,22
1000417,2838195,3054014,pv,1511799622,2017-11-28 00:20:22,2017-11-28,0
1000417,4826619,1449177,pv,1511800869,2017-11-28 00:41:09,2017-11-28,0
1000417,4972572,2644484,pv,1511841191,2017-11-28 11:53:11,2017-11-28,11
1000417,4703635,2644484,pv,1511841236,2017-11-28 11:53:56,2017-11-28,11
1000417,4022930,2644484,pv,1511841259,2017-11-28 11:54:19,2017-11-28,11
1000417,4984610,2644484,pv,1511841285,2017-11-28 11:54:45,2017-11-28,11
1000417,1362220,2644484,pv,1511841326,2017-11-28 11:55:26,2017-11-28,11
1000417,1910988,2644484,pv,1511841339,2017-11-28 11:55:39,2017-11-28,11
1000417,2966041,2644484,pv,1511841358,2017-11-28 11:55:58,2017-11-28,11
1000417,2986383,2644484,pv,1511841373,2017-11-28 11:56:13,2017-11-28,11
1000417,3094520,2644484,pv,1511841385,2017-11-28 11:56:25,2017-11-28,11
1000417,4972572,2644484,pv,1511841412,2017-11-28 11:56:52,2017-11-28,11
1000417,1137832,2644484,pv,1511841448,2017-11-28 11:57:28,2017-11-28,11
1000417,4250417,2644484,pv,1511841500,2017-11-28 11:58:20,2017-11-28,11
1000417,4841881,2644484,pv,1511841609,2017-11-28 12:00:09,2017-11-28,12
1000417,224359,2812993,pv,1511858627,2017-11-28 16:43:47,2017-11-28,16
1000417,3195162,2812993,pv,1511858635,2017-11-28 16:43:55,2017-11-28,16
1000417,4119970,4462359,pv,1511858956,2017-11-28 16:49:16,2017-11-28,16
1000417,4907289,1068933,pv,1511858975,2017-11-28 16:49:35,2017-11-28,16
1000417,3541746,4756105,pv,1511859007,2017-11-28 16:50:07,2017-11-28,16
1000417,3282561,4596496,pv,1511860534,2017-11-28 17:15:34,2017-11-28,17
1000417,3687513,4238377,buy,1511860580,2017-11-28 17:16:20,2017-11-28,17
1000417,2826953,35290,pv,1511860818,2017-11-28 17:20:18,2017-11-28,17
